full_text,sentiment
hai kak. kakak dapat mengajukan permohonan pengaktifan kembali melalui coretax. silakan pilih menu portal saya &gt; perubahan status &gt; pengaktifan kembali wajib pajak nonaktif. video tutorial sebagai berikut: <url> tks*dati,neutral
halo min mau tanya dong untuk pajak masa januari untuk batas upload fpk nya sendiri ini di perpanjang atau gimana soalnya barusan kita upload masa januari masih berhasil tidak di reject atau emang ada issue di coretax nya?,neutral
hai kak. pada dasarnya kompensasi kelebihan spt masa pph 21 masa sebelum menggunakan coretax (desember 2024) akan otomatis muncul pada sistem coretax. silakan cek pada menu surat pemberitahuan (spt) dasbor kompensasi jika kompensasi sudah muncul silakan cek di spt masa pph,neutral
hai kak. untuk ko/sertel di coretax tidak ada file yang diunduh untuk tanda tangan dokumen elektronik perpajakan nanti cukup inputkan passphrasenya saja. tks*tari,neutral
hai kak mohon maaf atas ketidaknyamanannya dalam layanan validasi pphtb atas beberapa kasus sket terbitan coretax yang tidak ditemukan mohon dipastikan kembali bahwa sket telah terdaftar pada daftar fasilitas wp. 1. atas beberapa isu sket tidak ditemukan disebabkan oleh sket,neutral
untuk jenis pajak 411211 - ppn dalam negeri jenis setoran memakai system coretax mana yg harus digunakan? dulu dgn djp online pakai jenis setorannya adalah : 100 - setoran masa. terimakasih.,neutral
hai kak. untuk realisasi mulai tahun pajak 2025 silakan dapat melakukan pelaporan melalui coretax pada menu layanan administrasi buat permohonan layanan administrasi e-pelaporan laporan realisasi investasi lanjut klik alur kasus input seluruh isian bertanda bintang,neutral
hai kak jika telah melakukan registrasi dengan aktivasi nik melalui coretax namun tidak menerima npwp skt dan surat keterangan aktivasi nik maka silakan manfaatkan layanan pengiriman dokumen berupa kartu npwp surat keterangan terdaftar (skt) surat penerbitan akun wajib,neutral
ga coretax ga admin e kantor pajak podo ae,negative
utk login coretax apakah pakai nomor efin atau nik/npwp? thanks admin,neutral
hai kak. untuk pembuatan faktur pajak menggunakan efaktur desktop hanya dapat dibuat sejak tanggal permintaan nsfp ya kak. untuk pembuatan faktur pajak melalui coretax silakan untuk dicoba kembali ya kak. tks*aleh,neutral
adakah yang sudah muncul lb pph 21 nya di coretax spt masa januari 2025? :'),neutral
hai kak. apabila terkait dengan lebih bayar yg tercantum di spt masa pph 21 data kompensasi lebih bayar akan muncul secara otomatis ke masa selanjutnya pada sistem coretax. kakak dapat mengecek pada menu spt &gt; dasbor kompensasi utk mengetahui daftar kompensasi yang,neutral
hai kak. mohon maaf atas ketidaknyamanannya. saat ini masih dilakukan penyempurnaan dan peningkatan kapasitas terus-menerus pada sistem coretax. atas kendala yang dialami mohon kesediaannya untuk mencoba secara berkala. tks*arat,neutral
selamat sore min mau tanya. untuk melihat progress pengajuan penghapusan sanksi admin pasal 36 (1a) di coretax di bagian mana ya?,neutral
hai kak. mohon maaf atas ketidaknyamanannya. apakah bisa diinformasikan alamat email yang digunakan adalah yahoo atau gmail? untuk email yahoo saat ini terdapat kendala menerima otp dari coretax. (1/2),neutral
hai kak. mohon maaf atas ketidaknyamanannya. mohon kesediaannya untuk mencoba kembali secara berkala karena saat ini coretax masih dalam tahap peningkatan kualitas layanan ya kak. apabila masih terkendala silakan kakak dapat mengirimkan tiket permasalahan ke sistem melati,neutral
berarti kalau mau dibuatkan bupot di coretax tetap pakai nik orang tuanya ya?,neutral
wamen kemenaker begini mentri ham problematik menkeu acakadut coretax what else? ohhh mantan mentri pupr nyuruh bagi2 lahan di ikn ke asing. terus kita struggling buat makan dan nyari kerja??? bener bener anjing emang,negative
hai kak. mohon maaf atas ketidaknyamanan yang dialami. apabila memang sudah dipastikan kakak sudah membuka akun coretax melalui akun pic kemudian impersonate wp badan namun menu ebupot belum muncul silakan kakak mengajukan permohonan tiket melati melalui help desk kpp telepon,neutral
hai kak. mohon maaf atas ketidaknyamanannya. mohon kesediaannya untuk mencoba secara berkala. untuk penerbitan bukti potong pastikan impersonate melalui coretax pic atau yang sudah ditunjuk sebagai signer bukti potong pph 21/26. tks*aleh,neutral
kak 1) kalau sudah 2x salah password saat login coretax apakah hrs tunggu brp menit agar saat ketiga kalinya salah tidak akan terkunci? 2) apa yang hrs dilakukan kalau terkunci? trims,neutral
mau tanya pada coretax menu ebupot pemotongan secara digunggung ada pilihan kode jenis pajak hadiah undian 28-405-01 apakah artinya untuk pph undian dapat menggunakan dokumen dipersamakan seperti dpk dan obligasi? jika bisa diatur di ketentuan yang mana ya. thanks,neutral
hai kak. terkait nilai sisa saldo pada buku besar yang tidak sesuai dan sudah dipastikan bahwa atas stp/skp sudah selesai dilakukan pembayaran. silakan ajukan layanan sistem melati ke kpp terdaftar agar kendala tersebut dapat diproses oleh tim pengelola aplikasi coretax. mohon,neutral
sudah sy buat kode billingnya pph pengalihan hak atas tanah dan/atau bangunan mell laman coretax dan sdh bayar tapi saat mau lapor spt unifikasi masa des 24 di djp online harus input ntpn pembayaran tapi dijawab data pembayaran tidak ditemukan bgmn ya?,neutral
bjir ga nyangka aku skrng dilanda emosi gara2 coretax error,negative
hai kak. mohon maaf atas ketidaknyamanannya. terkait lb ppn masa pajak desember 2024 yang belum muncul di menu dasbor kompensasi saat ini masih sedang dalam tahap proses sinkronisasi dan migrasi data ke coretax. silakan kakak coba secara berkala dan lakukan pengecekan secara,neutral
astagaaaa erorr lagi coretax tinggal mau nerbitin doang loh,negative
web coretax kaga bisa lagi,negative
hai kak. jika yg kakak maksud adalah menu terbitkan utk menerbitkan bukti potong di e-bupot coretax mohon pastikan bahwa pihak yg login adalah pic/pihak yg memiliki role access sbg signer utk menerbitkan bukti potong jenis tsb pastikan juga ybs sudah menjalankan mekanisme,neutral
min saya sudah top up saldo deposit pajak dan berhasil cara cek saldo depositnya di coretax dimana yaa min? saya cek di buku besar belum ada update min,neutral
hai kak. tidak sinkronnya ini terkait dengan data apa ya kak? apakah maksudnya tidak sama dengan fp keluaran dari pkp penjual? karena data fp masukan yg muncul otomatis di sistem coretax itu seharusnya sesuai dengan data yg diinputkan oleh pkp penjual. untuk input fp masukan,neutral
gimana ya kita kalo tanya tentang djp coretax peraturan terkait faktur pajak ke helpdesk?? sedangkan helpdesknya di kpp tidak tahu?? help me...!! bukankah mereka front liner --- garda terdepan membantu wp yang butuh jawaban terkait aturan pajak,negative
hai kak. mohon maaf atas ketidaknyamanannya. retur pajak masukan atas faktur pajak yang terbit di 2024 hanya dapat dilakukan apabila faktur pajak tersebut sudah masuk dalam daftar faktur pajak masukan pada menu pajak masukan di coretax. silakan pastikan kembali di akun coretax,neutral
halooooo min mau tanya apakah normal untuk perusahaan meminta email pribadi dan efin (yang sifatnya rahasia) untuk alasan coretax pph 21 karyawan? mohon balasannya thank you!,neutral
hai kak. dalam hal kakak belum melakukan pemadanan nik sbg npwp silakan kakak dapat melakukan aktivasi akun pada aplikasi coretax. tks*anto,neutral
min untuk buat billing &amp; spt unifikasi (ps 4(2) pph sewa gedung) di coretax caranya gimana? kasih tau caranya dari awal,neutral
hai kak. untuk menetapkan wakil/kuasa maka hanya di lakukan oleh pic. silakan log in menggunakan akun coretax pic badannya dan impersonate sebagai badan yang diwakili. silakan dipastikan kembali sudah login coretax pic dan impersonate ke akun coretax badan. pilih submenu,neutral
nih terkait pembuatan fp jika memang nik lawan transaksi belum diaktivasi sebagai npwp atau belum terdaftar di coretax *silakan pilih identitas pembeli nik (kolom npwp akan menjadi 0 semua) dan masukan nomor nik di kolom nomor dokumen* jika nik tidak valid?,neutral
hai kak. apakah ini untuk reset password untuk akun coretax? mohon kesediaannya untuk mencoba kembali ya kak. alternatifnya kakak bisa kirim link reset password melalui email. tks*aleh,neutral
web perpajakan nyampur jadi satu di coretax,neutral
hai kak. pastikan untuk pembayaran tsb merupakan pembayaran yang dpt dilakukan pbk sesuai pasal 109 pmk 81 tahun 2024. pastikan jg untuk pembayaran tersebut sudah muncul pada menu buku besar di coretax. untuk pbk bisa dilakukan pada menu pembayaran &gt; permohonan pbk tks*onie,neutral
hai kak. untuk data penanggung jawab silakan di cek di akun coretax kakak di menu portal saya&gt;pihak terkait. tks*iadi,neutral
kak mau tanya : 1. untuk penjualan aset perusahaan di coretax menggunakan kode transaksi berapa ya? ( sebelumnya 040 apakah dicoretax tetap sama? 2. penjualan dengan nik untuk pengisian di coretaxnya apakah dengan memilih npwp atau nik? ada costumer pkp dengan nik,neutral
hai kak. apabila cara sebelumnya sudah dicoba semua namun masih terdapat kendala yang sama kakak dapat mencoba mengulangi pengisian permohonan skd spdnnya di coretax dari awal ya. pastikan tidak ada isian yang terlewat. tks*dtra,neutral
hai kak. mohon maaf atas ketidaknyamanannya. silakan pastikan kembali atas data pajak masukan tersebut sudah ada di coretax dengan status credited atau uncredited ya kak. apabila kakak ingin melakukan retur pajak masukan taxmin menyarankan untuk melakukan retur tersebut pada,neutral
hai kak. mohon maaf atas ketidaknyamanannya. permintaan kode otorisasi pada coretax untuk istri yang gabung dengan npwp suami tidak memerlukan status aktif. status npwp belum aktif (spdn) juga tetap bisa meminta kode otorisasi. silakan dicoba kembali meminta kode otorisasi.,neutral
hai kak. atas kompensasi kelebihan bayar pph pasal 21 masa sebelum menggunakan coretax (desember 2024) akan muncul otomatis pada sistem coretax. jika saat ini belum muncul kemungkinan masih dalam proses migrasi data ke sistem coretax. mohon kesediaannya untuk menunggu dan cek,neutral
hai kak. silakan pastikan email yang di-input ketika lupa kata sandi sama dengan yang terdaftar dalam djp online (atau coretax jika sebelumnya sudah pernah akses coretax). selain melalui email tersedia juga media pengiriman link reset password melalui sms ke nomor handphone,neutral
hai kak. mohon maaf atas ketidaknyamanan yang dialami. saat ini sedang dilakukan penyempurnaan data kompensasi di coretax atas data lb dari spt masa pph 21 des 2024 (pusat dan cabang) sehingga dapat dilaporkan pada spt masa pph 21 jan 2025. kakak juga dapat melakukan pengecekan,neutral
hai kak. hal ini disebabkan nik wp sudah valid secara dukcapil tetapi belum terdaftar npwp/registrasi coretax. silakan arahkan wpop tersebut untuk melakukan aktivasi akun. bila nik tidak valid maka sistem coretax djp akan menyediakan npwp sementara (temporary tin) secara,neutral
siang ppn bulan desember 2024 status nya lebih bayar tapi sekarang ke coretax untuk lebih bayar tersebut gada?,negative
kak tolong cara nya bagaimana cara mengatasi coretax yang sering logout sendiri?,negative
hai kak. untuk pembetulan spt pph pasal 21 melalui coretax skemanya seperti membuat spt normal akan tetapi perbedaannya adalah pada saat membuat konsep spt silakan memilih pembetulan ke 1 kak. tks*iwan,neutral
hai kak. untuk spt pph 21 atau unifikasi kak? untuk masa pajak kapan kak? apakah semua bukti potongnya dilakukan pembatalan sehingga pada masa tersebut spt-nya seharusnya menjadi nihil? apabila via coretax saat klik bayar dan lapor atau pay and submit apakah terbit,neutral
hai kak. kami konfirmasi terlebih dahulu apakah yang dimaksud fp masukan masa desember 2024 tersebut bapak kreditkan untuk masa pajak januari 2025? atau spt masa desember 2024 yang kakak laporkan berstatus lb dan memilih untuk dikompensasikan ke januari 2025 namun di coretax,neutral
hai kak. untuk skt dapat diperoleh melalui laman coretax pada menu portal saya &gt; dokumen saya. kemudian klik hasilkan dokumen (bagian atas kanan dengan icon gerigi). silakan cek pada dokumen dan klik unduh di bagian surat keterangan terdaftar. (1/2),neutral
hai kak. mohon maaf atas ketidaknyamanan yang dialami. untuk notifikasi object reference not set to an instance of an object silakan melakukan langkah berikut sebelum mengakses laman coretax: 1. bersihkan cache &amp; cookies di browser yang digunakan. (1/2),neutral
untuk lebih bayar ppn blm bs ya di coretax?,neutral
hai kak. mohon maaf atas ketidaknyamanannya. apakah sebelumnya kakak sudah pernah memiliki akun djp online? untuk login pertama kali ke laman coretax jika wp sudah pernah login djp online maka silakan inputkan npwp 16 digit dan kata sandi djp online terlebih dahulu. setelah,neutral
awowkwok lapor pajak tahunan 2024 masih pake web lamaa tapi kalo buat bulanan aku kemarin udah di coretax,negative
hai kak secara umum berdasarkan pmk 131 tahun 2024 untuk faktur pajak yang sebelumnya menggunakan kode faktur 01 saat ini menggunakan kode faktur 04 ya. untuk pembuatan faktur pajak dengan metode digunggung saat ini penginputannya di e-faktur coretax dilakukan dengan skema,neutral
hai kak. untuk saat ini terkait dengan pelaporan spt masa ppn pada sistem coretax sudah berjalan normal silakan untuk dicoba kembali. tks*ktra,neutral
lho lapor pajak taun ini belum pake coretax ya? oh iya aja masih pusing,negative
hai kak. mohon maaf atas ketidaknyamanannya. dalam kondisi normal kompensasi lb dari des 2024 akan muncul secara otomatis pada sistem coretax. mohon cek secara berkala pada menu spt &gt; dasbor kompensasi. jika masih belum muncul pada sistem coretax kemungkinan masih,neutral
dokumen bc 2.7 dimasukkan ke coretax bagian dokumen lain pk untuk dpp dan ppnnya berapa ya? mohon penjelasan,neutral
hai kak. mohon maaf atas ketidaknyamanannya. apabila nama pada skf masih tidak muncul berkenan mencoba kembali untuk mengakses coretax dan unduh ulang dokumen dengan beberapa cara berikut. 1. clear cache &amp; cookies pada browser 2. gunakan private atau incognito window 3. gunakan,neutral
hai kak. apakah yang dimaksud terkait pemanfaatan jasa luar negeri di dalam daerah pabean? jika iya untuk pembuatan billing ppn jln/bkptb silakan menggunakan kode kap-kjs 411212-101. kode billing dapat dibuat melalui coretax pada menu pembayaran &gt; layanan mandiri kode billing.,neutral
hai kak. retur pajak masukan di tahun 2025 atas faktur pajak yang terbit di 2024 dilakukan melalui coretax. retur pajak masukan ini hanya dapat dilakukan apabila fp tersebut sudah masuk dalam daftar fp masukan pada menu pajak masukan di coretax pembeli. silakan pastikan kembali,neutral
hai kak. mohon maaf atas ketidaknyamanannya. data kompensasi lb dari masa pajak desember 2024 seharusnya muncul otomatis ya kak. jika belum muncul kemungkinan masih dalam proses migrasi data dari sistem lama ke sistem coretax. mohon kesediaan kakak untuk mengecek kembali,neutral
min pelaporan pph 21 desember 2024 masih di djp atau di coretax min?,neutral
hai kak. mohon maaf atas ketidaknyamanannya. jika data kompensasi pph pasal 21 masa desember 2024 tsb belum muncul di dasbor kompensasi dan/atau di konsep spt masa pajak januari 2025 kemungkinan dikarenakan masih dalam proses migrasi data dari web efaktur ke sistem coretax.,neutral
